sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
117,1,2026-05-15T09:07:28.898945,onos,Star_15n_80M,15,star,80M,50154.05,0.065,0.0,0.995,0.008,13.29,774.5,23.77,0.8202,0.6822,0.9801,0.8069,floodlight,0.0414,hybrid_p95,CONTROLLER
118,1,2026-05-15T09:08:51.710298,ryu,Star_15n_180M,15,star,180M,49588.54,0.069,0.0,0.995,0.002,0.07,34.47,21.79,0.9809,0.8826,0.9818,0.962,ryu,0.1127,hybrid_p95,CONTROLLER
119,1,2026-05-15T09:10:16.538258,floodlight,Star_15n_180M,15,star,180M,47434.86,0.057,0.0,0.995,0.007,31.27,339.4,20.0,0.9072,0.5742,0.9832,0.8493,ryu,0.1127,hybrid_p95,CONTROLLER
120,1,2026-05-15T09:12:48.757685,onos,Star_15n_180M,15,star,180M,48359.01,0.317,0.0,0.995,0.65,16.15,734.8,22.56,0.5918,0.6625,0.9714,0.637,ryu,0.1127,hybrid_p95,CONTROLLER
121,1,2026-05-15T09:14:11.688517,ryu,Star_16n_5M,16,star,5M,41233.93,0.081,0.0,0.994,0.024,0.04,33.38,28.05,0.5527,0.8838,0.9763,0.6517,onos,0.2675,hybrid_p95,CONTROLLER
122,1,2026-05-15T09:15:36.822728,floodlight,Star_16n_5M,16,star,5M,41495.63,0.078,0.0,0.994,0.027,33.1,312.98,16.29,0.6639,0.5631,0.986,0.6712,onos,0.2675,hybrid_p95,CONTROLLER
123,1,2026-05-15T09:18:10.384169,onos,Star_16n_5M,16,star,5M,45928.23,0.071,0.0,0.994,0.013,10.88,715.91,21.92,0.9967,0.7029,0.9815,0.9387,onos,0.2675,hybrid_p95,CONTROLLER
124,1,2026-05-15T09:19:33.248982,ryu,Star_16n_15M,16,star,15M,47067.01,0.068,0.0,0.994,0.008,0.06,33.36,15.52,0.5527,0.8837,0.9869,0.6526,floodlight,0.1331,hybrid_p95,CONTROLLER
125,1,2026-05-15T09:20:58.213019,floodlight,Star_16n_15M,16,star,15M,48879.25,0.056,0.0,0.994,0.006,47.5,316.11,17.99,0.9967,0.4546,0.9849,0.8911,floodlight,0.1331,hybrid_p95,CONTROLLER
126,1,2026-05-15T09:23:30.109523,onos,Star_16n_15M,16,star,15M,48758.18,0.064,0.0,0.994,0.006,15.04,682.5,18.98,0.7547,0.6732,0.9841,0.758,floodlight,0.1331,hybrid_p95,CONTROLLER
127,1,2026-05-15T09:24:52.891667,ryu,Star_16n_30M,16,star,30M,48992.36,0.072,0.0,0.994,0.008,0.06,33.37,22.04,0.5777,0.8837,0.9815,0.6703,floodlight,0.147,hybrid_p95,CONTROLLER
128,1,2026-05-15T09:26:17.783494,floodlight,Star_16n_30M,16,star,30M,48387.73,0.056,0.0,0.994,0.005,31.3,334.92,17.23,0.9067,0.5744,0.9856,0.8491,floodlight,0.147,hybrid_p95,CONTROLLER
129,1,2026-05-15T09:28:49.748810,onos,Star_16n_30M,16,star,30M,50563.6,0.071,0.0,0.994,0.005,8.25,720.41,23.97,0.6648,0.7224,0.9799,0.7021,floodlight,0.147,hybrid_p95,CONTROLLER
130,1,2026-05-15T09:30:12.615021,ryu,Star_16n_80M,16,star,80M,49133.82,0.068,0.0,0.994,0.004,0.08,33.37,12.7,0.9488,0.8835,0.9894,0.9396,ryu,0.0906,hybrid_p95,CONTROLLER
131,1,2026-05-15T09:31:37.559404,floodlight,Star_16n_80M,16,star,80M,48635.91,0.057,0.0,0.994,0.011,30.93,344.0,24.28,0.9067,0.5763,0.9796,0.849,ryu,0.0906,hybrid_p95,CONTROLLER
132,1,2026-05-15T09:34:09.697370,onos,Star_16n_80M,16,star,80M,49448.93,0.358,0.0,0.994,0.732,11.07,766.12,12.73,0.6427,0.6993,0.9784,0.6815,ryu,0.0906,hybrid_p95,CONTROLLER
133,1,2026-05-15T09:35:32.503830,ryu,Star_16n_180M,16,star,180M,48860.85,0.068,0.059,0.9934,0.007,0.07,33.37,23.14,0.9406,0.8836,0.9806,0.9329,ryu,0.0826,hybrid_p95,CONTROLLER
134,1,2026-05-15T09:36:57.439741,floodlight,Star_16n_180M,16,star,180M,48567.87,0.059,0.0,0.994,0.004,31.11,299.21,13.38,0.9067,0.5795,0.9888,0.8503,ryu,0.0826,hybrid_p95,CONTROLLER
135,1,2026-05-15T09:39:30.135147,onos,Star_16n_180M,16,star,180M,49086.1,0.251,0.0,0.994,0.479,17.64,779.36,19.11,0.6427,0.6494,0.9769,0.6717,ryu,0.0826,hybrid_p95,CONTROLLER
136,1,2026-05-15T09:40:52.999010,ryu,Star_17n_5M,17,star,5M,47486.38,0.068,0.0,0.993,0.003,0.08,33.39,18.97,0.8903,0.8835,0.9841,0.8968,ryu,0.044,hybrid_p95,CONTROLLER
137,1,2026-05-15T09:42:17.914366,floodlight,Star_17n_5M,17,star,5M,47608.69,0.06,0.0,0.993,0.007,30.96,332.2,17.12,0.911,0.5772,0.9856,0.8528,ryu,0.044,hybrid_p95,CONTROLLER
138,1,2026-05-15T09:44:49.955507,onos,Star_17n_5M,17,star,5M,49738.41,0.239,0.0,0.993,0.439,10.18,710.2,20.68,0.6421,0.7084,0.9762,0.6826,ryu,0.044,hybrid_p95,CONTROLLER
139,1,2026-05-15T09:46:12.876353,ryu,Star_17n_15M,17,star,15M,47334.6,0.067,0.0,0.993,0.003,0.07,33.38,20.06,0.6627,0.8836,0.9832,0.732,floodlight,0.1539,hybrid_p95,CONTROLLER
140,1,2026-05-15T09:47:37.763901,floodlight,Star_17n_15M,17,star,15M,48496.03,0.056,0.0,0.993,0.008,32.47,328.5,20.78,0.9601,0.5662,0.9826,0.8859,floodlight,0.1539,hybrid_p95,CONTROLLER
141,1,2026-05-15T09:50:09.938923,onos,Star_17n_15M,17,star,15M,49270.38,0.072,0.0,0.993,0.007,9.7,742.62,17.03,0.6421,0.7106,0.9857,0.6838,floodlight,0.1539,hybrid_p95,CONTROLLER
142,1,2026-05-15T09:51:32.867396,ryu,Star_17n_30M,17,star,30M,50038.5,0.067,0.0,0.993,0.003,0.07,33.38,18.21,0.9793,0.8836,0.9848,0.9613,ryu,0.1128,hybrid_p95,CONTROLLER
143,1,2026-05-15T09:52:57.839876,floodlight,Star_17n_30M,17,star,30M,49313.07,0.058,0.0,0.993,0.008,31.1,344.91,21.16,0.9061,0.5749,0.9822,0.8485,ryu,0.1128,hybrid_p95,CONTROLLER
144,1,2026-05-15T09:55:30.233014,onos,Star_17n_30M,17,star,30M,50046.71,0.259,0.0,0.993,0.501,10.0,770.92,20.37,0.6421,0.7071,0.9755,0.6823,ryu,0.1128,hybrid_p95,CONTROLLER
145,1,2026-05-15T09:56:53.181730,ryu,Star_17n_80M,17,star,80M,49354.9,0.078,0.0,0.993,0.013,0.06,33.38,20.97,0.9548,0.8837,0.9823,0.9434,ryu,0.1128,hybrid_p95,CONTROLLER
146,1,2026-05-15T09:58:18.282835,floodlight,Star_17n_80M,17,star,80M,38011.65,0.053,0.0,0.993,0.006,43.79,322.42,20.44,0.9061,0.4818,0.9829,0.8306,ryu,0.1128,hybrid_p95,CONTROLLER
147,1,2026-05-15T10:00:50.292656,onos,Star_17n_80M,17,star,80M,49466.87,0.272,0.0,0.993,0.523,10.75,667.11,19.12,0.6421,0.7062,0.9762,0.6822,ryu,0.1128,hybrid_p95,CONTROLLER
148,1,2026-05-15T10:02:13.176397,ryu,Star_17n_180M,17,star,180M,49194.94,0.067,0.01,0.9929,0.002,0.07,33.36,21.47,0.9757,0.8836,0.9821,0.9584,ryu,0.0764,hybrid_p95,CONTROLLER
149,1,2026-05-15T10:03:38.142471,floodlight,Star_17n_180M,17,star,180M,48498.14,0.056,0.001,0.993,0.006,31.39,350.22,14.0,0.9524,0.5722,0.9882,0.882,ryu,0.0764,hybrid_p95,CONTROLLER
150,1,2026-05-15T10:06:09.769536,onos,Star_17n_180M,17,star,180M,47761.31,0.247,0.0,0.993,0.479,13.61,745.08,12.65,0.5521,0.6811,0.9823,0.6127,ryu,0.0764,hybrid_p95,CONTROLLER
151,1,2026-05-15T10:07:32.767976,ryu,Star_18n_5M,18,star,5M,49701.97,0.073,0.0,0.9921,0.014,0.06,33.38,22.38,0.6416,0.8837,0.9811,0.7165,floodlight,0.1702,hybrid_p95,CONTROLLER
152,1,2026-05-15T10:08:57.793125,floodlight,Star_18n_5M,18,star,5M,45466.67,0.057,0.0,0.9921,0.006,30.9,326.55,18.91,0.9578,0.5782,0.9842,0.8867,floodlight,0.1702,hybrid_p95,CONTROLLER
153,1,2026-05-15T10:11:29.551927,onos,Star_18n_5M,18,star,5M,39616.31,0.067,0.0,0.9921,0.021,13.04,709.3,13.63,0.6844,0.687,0.9883,0.7101,floodlight,0.1702,hybrid_p95,CONTROLLER
154,1,2026-05-15T10:12:52.775559,ryu,Star_18n_15M,18,star,15M,42334.5,0.061,0.0,0.9921,0.017,0.06,33.39,25.44,0.954,0.8837,0.9785,0.9424,ryu,0.0967,hybrid_p95,CONTROLLER
155,1,2026-05-15T10:14:18.084450,floodlight,Star_18n_15M,18,star,15M,33834.61,0.047,0.0,0.9921,0.008,31.47,355.02,45.47,0.9056,0.5712,0.962,0.8457,ryu,0.0967,hybrid_p95,CONTROLLER
156,1,2026-05-15T10:16:50.832408,onos,Star_18n_15M,18,star,15M,42277.18,0.166,0.0,0.9921,0.253,7.4,746.3,12.54,0.641,0.7277,0.9858,0.6864,ryu,0.0967,hybrid_p95,CONTROLLER
157,1,2026-05-15T10:18:13.813813,ryu,Star_18n_30M,18,star,30M,45593.18,0.063,0.0,0.9921,0.006,0.06,33.39,13.53,0.9956,0.8837,0.9886,0.9734,ryu,0.1904,hybrid_p95,CONTROLLER
158,1,2026-05-15T10:19:39.849415,floodlight,Star_18n_30M,18,star,30M,35083.35,0.081,0.0,0.9921,0.035,32.06,326.6,22.63,0.5516,0.5695,0.9806,0.5907,ryu,0.1904,hybrid_p95,CONTROLLER
159,1,2026-05-15T10:22:11.426077,onos,Star_18n_30M,18,star,30M,41168.48,0.071,0.0,0.9921,0.01,20.07,752.92,21.7,0.8004,0.6322,0.9818,0.783,ryu,0.1904,hybrid_p95,CONTROLLER
160,1,2026-05-15T10:23:34.866974,ryu,Star_18n_80M,18,star,80M,41786.54,0.069,0.0,0.9921,0.01,0.06,33.4,18.8,0.8247,0.8836,0.9842,0.8493,floodlight,0.0307,hybrid_p95,CONTROLLER
161,1,2026-05-15T10:25:00.233043,floodlight,Star_18n_80M,18,star,80M,37399.92,0.055,0.0,0.9921,0.01,36.89,345.72,23.04,0.9614,0.5314,0.9807,0.88,floodlight,0.0307,hybrid_p95,CONTROLLER
162,1,2026-05-15T10:27:33.931251,onos,Star_18n_80M,18,star,80M,30244.68,0.084,0.0,0.9921,0.022,23.85,708.0,23.74,0.5516,0.6059,0.9799,0.5976,floodlight,0.0307,hybrid_p95,CONTROLLER
163,1,2026-05-15T10:28:57.139408,ryu,Star_18n_180M,18,star,180M,40186.65,0.07,0.0,0.9921,0.013,0.06,33.38,16.23,0.9525,0.8837,0.9863,0.942,ryu,0.1083,hybrid_p95,CONTROLLER
164,1,2026-05-15T10:30:22.832934,floodlight,Star_18n_180M,18,star,180M,27278.88,0.062,0.0,0.9921,0.016,41.49,325.9,17.75,0.9056,0.4987,0.985,0.8337,ryu,0.1083,hybrid_p95,CONTROLLER
165,1,2026-05-15T10:32:57.569839,onos,Star_18n_180M,18,star,180M,46787.03,0.286,0.0,0.9921,0.556,12.13,786.81,16.66,0.6416,0.6904,0.9778,0.6789,ryu,0.1083,hybrid_p95,CONTROLLER
