sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
116,1,2026-06-03T11:19:13.478384,floodlight,Linear_11n_150M,11,linear,150M,33890.11,0.046,0,0.999,0.011,34.89,419.92,15.11,0.9094,0.54,0.9872,0.8446,ryu,0.0733,hybrid_p95,CONTROLLER
117,1,2026-06-03T11:21:45.410817,onos,Linear_11n_150M,11,linear,150M,34581.41,0.055,0.0,0.999,0.014,13.54,1195.01,12.18,0.61,0.6662,0.9896,0.6523,ryu,0.0733,hybrid_p95,CONTROLLER
118,1,2026-06-03T11:23:08.970907,ryu,Linear_11n_300M,11,linear,300M,34239.47,0.045,0.0,0.999,0.007,1.06,34.13,12.56,0.8479,0.8754,0.9894,0.8649,ryu,0.0129,hybrid_p95,CONTROLLER
119,1,2026-06-03T11:24:51.234335,floodlight,Linear_11n_300M,11,linear,300M,31860.36,0.04,0,0.999,0.006,30.05,406.6,12.36,0.9094,0.5774,0.9896,0.852,ryu,0.0129,hybrid_p95,CONTROLLER
120,1,2026-06-03T11:27:23.105639,onos,Linear_11n_300M,11,linear,300M,36225.52,0.056,0.0,0.999,0.01,9.32,987.43,15.06,0.6454,0.7041,0.9873,0.6851,ryu,0.0129,hybrid_p95,CONTROLLER
121,1,2026-06-03T11:28:47.012379,ryu,Linear_12n_10M,12,linear,10M,34411.33,0.066,0.0,0.998,0.019,1.77,34.32,12.79,0.8115,0.8699,0.9891,0.8375,onos,0.1031,hybrid_p95,CONTROLLER
122,1,2026-06-03T11:30:33.217133,floodlight,Linear_12n_10M,12,linear,10M,0.0,0.074,0,0.998,0.004,71.29,442.16,20.25,0.5549,0.265,0.9831,0.5345,onos,0.1031,hybrid_p95,CONTROLLER
123,1,2026-06-03T11:33:05.758742,onos,Linear_12n_10M,12,linear,10M,32950.78,0.057,0.0,0.998,0.009,6.96,1202.18,12.77,0.9951,0.7154,0.9892,0.9406,onos,0.1031,hybrid_p95,CONTROLLER
124,1,2026-06-03T11:34:29.796778,ryu,Linear_12n_30M,12,linear,30M,34023.62,0.07,0.0,0.998,0.013,1.63,34.28,13.25,0.6449,0.871,0.9888,0.7171,onos,0.1217,hybrid_p95,CONTROLLER
125,1,2026-06-03T11:36:12.525492,floodlight,Linear_12n_30M,12,linear,30M,32203.84,0.056,0,0.998,0.014,30.86,459.91,12.94,0.8302,0.5673,0.989,0.7927,onos,0.1217,hybrid_p95,CONTROLLER
126,1,2026-06-03T11:38:44.957089,onos,Linear_12n_30M,12,linear,30M,33222.19,0.052,0.0,0.998,0.013,7.58,1091.58,12.13,0.9593,0.7139,0.9897,0.9144,onos,0.1217,hybrid_p95,CONTROLLER
127,1,2026-06-03T11:40:08.812522,ryu,Linear_12n_60M,12,linear,60M,34508.5,0.069,0.0,0.998,0.011,1.62,34.31,12.87,0.6449,0.8711,0.9891,0.7171,onos,0.0757,hybrid_p95,CONTROLLER
128,1,2026-06-03T11:41:50.401406,floodlight,Linear_12n_60M,12,linear,60M,31064.61,0.049,0,0.998,0.012,25.35,408.32,14.82,0.9089,0.6126,0.9875,0.8582,onos,0.0757,hybrid_p95,CONTROLLER
129,1,2026-06-03T11:44:22.804757,onos,Linear_12n_60M,12,linear,60M,34194.69,0.049,0.0,0.998,0.008,10.3,978.81,12.05,0.9907,0.697,0.9898,0.9339,onos,0.0757,hybrid_p95,CONTROLLER
130,1,2026-06-03T11:45:46.763150,ryu,Linear_12n_150M,12,linear,150M,34490.0,0.056,0.0,0.998,0.011,1.46,34.3,12.35,0.9987,0.8723,0.9895,0.9735,ryu,0.0324,hybrid_p95,CONTROLLER
131,1,2026-06-03T11:47:33.088884,floodlight,Linear_12n_150M,12,linear,150M,0.0,0.075,0,0.998,0.007,69.53,423.06,12.75,0.5549,0.2796,0.9893,0.5378,ryu,0.0324,hybrid_p95,CONTROLLER
132,1,2026-06-03T11:50:05.558905,onos,Linear_12n_150M,12,linear,150M,34576.35,0.056,0.0,0.998,0.011,9.98,857.9,12.48,0.9989,0.7037,0.9894,0.9411,ryu,0.0324,hybrid_p95,CONTROLLER
133,1,2026-06-03T11:51:29.457811,ryu,Linear_12n_300M,12,linear,300M,33327.1,0.054,0.0,0.998,0.009,1.36,34.3,15.08,0.6449,0.873,0.9873,0.7173,floodlight,0.0222,hybrid_p95,CONTROLLER
134,1,2026-06-03T11:53:15.579765,floodlight,Linear_12n_300M,12,linear,300M,0.0,0.047,0,0.998,0.01,54.0,452.81,12.36,0.9089,0.394,0.9896,0.8162,floodlight,0.0222,hybrid_p95,CONTROLLER
135,1,2026-06-03T11:55:48.575075,onos,Linear_12n_300M,12,linear,300M,29914.51,0.05,0.0,0.998,0.004,30.04,1058.82,15.64,0.838,0.5462,0.9869,0.794,floodlight,0.0222,hybrid_p95,CONTROLLER
136,1,2026-06-03T11:57:12.833085,ryu,Linear_13n_10M,13,linear,10M,30453.79,0.054,0.0,0.997,0.006,1.73,34.52,13.5,0.6443,0.8701,0.9887,0.7165,floodlight,0.0607,hybrid_p95,CONTROLLER
137,1,2026-06-03T11:58:59.414685,floodlight,Linear_13n_10M,13,linear,10M,0.0,0.041,0,0.997,0.002,80.58,438.59,16.36,0.9083,0.1955,0.9863,0.7772,floodlight,0.0607,hybrid_p95,CONTROLLER
138,1,2026-06-03T12:01:32.812639,onos,Linear_13n_10M,13,linear,10M,27641.74,0.053,0.0,0.997,0.008,16.78,1011.0,14.9,0.6633,0.6473,0.9875,0.6871,floodlight,0.0607,hybrid_p95,CONTROLLER
139,1,2026-06-03T12:02:57.193569,ryu,Linear_13n_30M,13,linear,30M,27614.11,0.056,0.0,0.997,0.005,1.78,34.56,18.04,0.636,0.8696,0.9849,0.7101,onos,0.0019,hybrid_p95,CONTROLLER
140,1,2026-06-03T12:04:42.900474,floodlight,Linear_13n_30M,13,linear,30M,0.0,0.043,0.0,0.997,0.006,82.27,464.11,14.65,0.9083,0.1809,0.9877,0.7745,onos,0.0019,hybrid_p95,CONTROLLER
141,1,2026-06-03T12:07:16.006448,onos,Linear_13n_30M,13,linear,30M,30423.66,0.051,0.0,0.997,0.003,13.82,1002.0,14.14,0.7805,0.6698,0.9882,0.7764,onos,0.0019,hybrid_p95,CONTROLLER
142,1,2026-06-03T12:08:40.138320,ryu,Linear_13n_60M,13,linear,60M,29900.16,0.046,0.0,0.997,0.005,1.48,34.29,13.89,0.9979,0.8721,0.9883,0.9728,ryu,0.1666,hybrid_p95,CONTROLLER
143,1,2026-06-03T12:10:26.425437,floodlight,Linear_13n_60M,13,linear,60M,0.0,0.046,0,0.997,0.009,60.15,504.94,12.7,0.9083,0.3443,0.9893,0.8062,ryu,0.1666,hybrid_p95,CONTROLLER
144,1,2026-06-03T12:12:59.385349,onos,Linear_13n_60M,13,linear,60M,30059.35,0.05,0.0,0.997,0.004,15.92,951.71,17.6,0.6443,0.6557,0.9853,0.6748,ryu,0.1666,hybrid_p95,CONTROLLER
145,1,2026-06-03T12:14:23.519677,ryu,Linear_13n_150M,13,linear,150M,29893.43,0.044,0.0,0.997,0.002,1.72,34.33,13.46,0.8072,0.8703,0.9888,0.8344,floodlight,0.0243,hybrid_p95,CONTROLLER
146,1,2026-06-03T12:16:05.352759,floodlight,Linear_13n_150M,13,linear,150M,30332.28,0.042,0,0.997,0.008,34.06,441.51,12.11,0.9274,0.5446,0.9898,0.8587,floodlight,0.0243,hybrid_p95,CONTROLLER
147,1,2026-06-03T12:18:37.899336,onos,Linear_13n_150M,13,linear,150M,31969.68,0.049,0.0,0.997,0.007,8.05,947.02,12.85,0.6443,0.715,0.9892,0.6866,floodlight,0.0243,hybrid_p95,CONTROLLER
148,1,2026-06-03T12:20:02.029829,ryu,Linear_13n_300M,13,linear,300M,30740.74,0.058,0.0,0.997,0.01,2.28,34.28,17.67,0.6443,0.8661,0.9851,0.7154,onos,0.0647,hybrid_p95,CONTROLLER
149,1,2026-06-03T12:21:48.028793,floodlight,Linear_13n_300M,13,linear,300M,0.0,0.044,0.0,0.997,0.009,98.87,446.3,17.11,0.9083,0.0575,0.9856,0.7505,onos,0.0647,hybrid_p95,CONTROLLER
150,1,2026-06-03T12:24:21.280944,onos,Linear_13n_300M,13,linear,300M,27400.0,0.05,0.016,0.9968,0.004,15.38,942.2,14.46,0.8367,0.6601,0.9879,0.8152,onos,0.0647,hybrid_p95,CONTROLLER
151,1,2026-06-03T12:25:45.881920,ryu,Linear_14n_10M,14,linear,10M,24480.7,0.066,0.0,0.996,0.008,3.21,34.46,14.37,0.6763,0.859,0.9879,0.7374,floodlight,0.1443,hybrid_p95,CONTROLLER
152,1,2026-06-03T12:27:28.396849,floodlight,Linear_14n_10M,14,linear,10M,27242.41,0.049,0,0.996,0.006,39.7,482.7,12.87,0.9713,0.4994,0.9892,0.8817,floodlight,0.1443,hybrid_p95,CONTROLLER
153,1,2026-06-03T12:30:01.861558,onos,Linear_14n_10M,14,linear,10M,28395.01,0.075,0.0,0.996,0.02,17.74,900.32,12.44,0.6438,0.6439,0.9893,0.6725,floodlight,0.1443,hybrid_p95,CONTROLLER
154,1,2026-06-03T12:31:26.483811,ryu,Linear_14n_30M,14,linear,30M,29725.75,0.058,0.0,0.996,0.008,2.1,34.44,14.75,0.6438,0.8673,0.9876,0.7155,onos,0.0627,hybrid_p95,CONTROLLER
155,1,2026-06-03T12:33:13.402777,floodlight,Linear_14n_30M,14,linear,30M,0.0,0.047,0,0.996,0.006,153.71,486.13,13.08,0.9078,0.0463,0.989,0.7483,onos,0.0627,hybrid_p95,CONTROLLER
156,1,2026-06-03T12:35:46.727550,onos,Linear_14n_30M,14,linear,30M,25395.74,0.052,0.0,0.996,0.006,11.16,1056.82,17.23,0.8238,0.6881,0.9856,0.811,onos,0.0627,hybrid_p95,CONTROLLER
157,1,2026-06-03T12:37:11.479424,ryu,Linear_14n_60M,14,linear,60M,26121.24,0.063,0.0,0.996,0.008,2.78,34.45,17.29,0.6392,0.8622,0.9855,0.711,onos,0.0872,hybrid_p95,CONTROLLER
158,1,2026-06-03T12:38:58.487376,floodlight,Linear_14n_60M,14,linear,60M,0.0,0.048,0,0.996,0.008,133.24,491.02,18.58,0.9078,0.0459,0.9844,0.7478,onos,0.0872,hybrid_p95,CONTROLLER
159,1,2026-06-03T12:41:32.106648,onos,Linear_14n_60M,14,linear,60M,27508.85,0.054,0.0,0.996,0.005,11.14,1010.0,13.51,0.8562,0.6897,0.9887,0.835,onos,0.0872,hybrid_p95,CONTROLLER
160,1,2026-06-03T12:42:56.982941,ryu,Linear_14n_150M,14,linear,150M,25923.79,0.064,0.0,0.996,0.023,2.44,34.46,17.0,0.7742,0.8648,0.9855,0.8092,ryu,0.0612,hybrid_p95,CONTROLLER
161,1,2026-06-03T12:44:44.419930,floodlight,Linear_14n_150M,14,linear,150M,0.0,0.052,0,0.996,0.006,108.28,480.36,17.21,0.9078,0.0467,0.9856,0.748,ryu,0.0612,hybrid_p95,CONTROLLER
162,1,2026-06-03T12:47:18.900938,onos,Linear_14n_150M,14,linear,150M,20107.29,0.071,0.027,0.9957,0.008,10.28,1196.03,20.35,0.6234,0.6906,0.9829,0.6662,ryu,0.0612,hybrid_p95,CONTROLLER
163,1,2026-06-03T12:48:44.091759,ryu,Linear_14n_300M,14,linear,300M,21030.73,0.064,0.303,0.993,0.009,2.91,34.45,22.26,0.7561,0.8613,0.9813,0.7951,ryu,0.0467,hybrid_p95,CONTROLLER
164,1,2026-06-03T12:50:31.333902,floodlight,Linear_14n_300M,14,linear,300M,0.0,0.052,0,0.996,0.008,115.86,473.16,13.85,0.9078,0.0472,0.9883,0.7484,ryu,0.0467,hybrid_p95,CONTROLLER
165,1,2026-06-03T12:53:06.505851,onos,Linear_14n_300M,14,linear,300M,22017.9,0.07,0.004,0.996,0.009,11.08,1047.55,19.31,0.6438,0.6889,0.9838,0.6807,ryu,0.0467,hybrid_p95,CONTROLLER
