sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
117,1,2026-05-17T13:52:40.408193,onos,Star_15n_80M,15,star,80M,50278.75,0.337,0.0,0.995,0.706,9.9,946.22,21.02,0.6432,0.7011,0.9719,0.6817,ryu,0.1214,hybrid_p95,CONTROLLER
118,1,2026-05-17T13:54:03.174506,ryu,Star_15n_180M,15,star,180M,51375.82,0.071,0.0,0.995,0.011,0.06,33.36,21.39,0.6432,0.8837,0.982,0.7178,floodlight,0.0812,hybrid_p95,CONTROLLER
119,1,2026-05-17T13:55:28.083913,floodlight,Star_15n_180M,15,star,180M,48707.69,0.059,0.0,0.995,0.005,31.34,338.6,16.66,0.9072,0.5737,0.986,0.8494,floodlight,0.0812,hybrid_p95,CONTROLLER
120,1,2026-05-17T13:57:59.961120,onos,Star_15n_180M,15,star,180M,50330.38,0.066,0.0,0.995,0.003,8.04,742.7,19.16,0.7555,0.723,0.984,0.7682,floodlight,0.0812,hybrid_p95,CONTROLLER
121,1,2026-05-17T13:59:22.740006,ryu,Star_16n_5M,16,star,5M,49568.25,0.066,0.0,0.994,0.003,0.06,33.37,20.36,0.9495,0.8837,0.983,0.9396,ryu,0.0923,hybrid_p95,CONTROLLER
122,1,2026-05-17T14:00:47.693189,floodlight,Star_16n_5M,16,star,5M,47454.91,0.057,0.0,0.994,0.006,31.65,403.4,19.0,0.9067,0.5657,0.9841,0.8473,ryu,0.0923,hybrid_p95,CONTROLLER
123,1,2026-05-17T14:03:19.740246,onos,Star_16n_5M,16,star,5M,50856.7,0.3,0.0,0.994,0.605,8.22,723.43,25.14,0.6427,0.7225,0.97,0.6852,ryu,0.0923,hybrid_p95,CONTROLLER
124,1,2026-05-17T14:04:42.530496,ryu,Star_16n_15M,16,star,15M,49905.94,0.069,0.0,0.994,0.007,0.06,33.36,12.6,0.7213,0.8837,0.9894,0.7749,floodlight,0.0912,hybrid_p95,CONTROLLER
125,1,2026-05-17T14:06:07.360644,floodlight,Star_16n_15M,16,star,15M,48622.02,0.055,0.0,0.994,0.008,34.46,357.62,20.34,0.9373,0.5485,0.9829,0.8661,floodlight,0.0912,hybrid_p95,CONTROLLER
126,1,2026-05-17T14:08:39.233749,onos,Star_16n_15M,16,star,15M,47958.75,0.073,0.0,0.994,0.016,14.2,711.21,23.72,0.5527,0.6782,0.98,0.6124,floodlight,0.0912,hybrid_p95,CONTROLLER
127,1,2026-05-17T14:10:01.885908,ryu,Star_16n_30M,16,star,30M,48422.35,0.066,0.0,0.994,0.006,0.05,33.36,22.43,0.8956,0.8838,0.9812,0.9004,ryu,0.0207,hybrid_p95,CONTROLLER
128,1,2026-05-17T14:11:26.739803,floodlight,Star_16n_30M,16,star,30M,49062.56,0.058,0.0,0.994,0.007,34.45,344.41,18.26,0.9556,0.5498,0.9847,0.8797,ryu,0.0207,hybrid_p95,CONTROLLER
129,1,2026-05-17T14:13:58.636197,onos,Star_16n_30M,16,star,30M,49599.84,0.314,0.0,0.994,0.653,12.67,727.6,21.02,0.6427,0.6889,0.9727,0.679,ryu,0.0207,hybrid_p95,CONTROLLER
130,1,2026-05-17T14:15:21.362069,ryu,Star_16n_80M,16,star,80M,49223.6,0.067,0.0,0.994,0.011,0.07,33.37,17.54,0.955,0.8836,0.9852,0.9437,ryu,0.0962,hybrid_p95,CONTROLLER
131,1,2026-05-17T14:16:46.180587,floodlight,Star_16n_80M,16,star,80M,46980.11,0.054,0.0,0.994,0.008,32.75,324.0,12.38,0.9067,0.5646,0.9896,0.8475,ryu,0.0962,hybrid_p95,CONTROLLER
132,1,2026-05-17T14:19:18.514185,onos,Star_16n_80M,16,star,80M,49623.23,0.218,0.0,0.994,0.402,14.18,729.0,21.2,0.6427,0.6775,0.9763,0.6771,ryu,0.0962,hybrid_p95,CONTROLLER
133,1,2026-05-17T14:20:41.264630,ryu,Star_16n_180M,16,star,180M,49321.39,0.067,0.0,0.994,0.009,0.08,33.36,21.73,0.5527,0.8835,0.9818,0.6521,floodlight,0.1706,hybrid_p95,CONTROLLER
134,1,2026-05-17T14:22:06.127708,floodlight,Star_16n_180M,16,star,180M,49398.02,0.06,0.0,0.994,0.008,31.62,313.42,18.43,0.9124,0.5741,0.9845,0.8531,floodlight,0.1706,hybrid_p95,CONTROLLER
135,1,2026-05-17T14:24:37.959720,onos,Star_16n_180M,16,star,180M,50525.96,0.067,0.0,0.994,0.003,11.02,751.32,13.38,0.6427,0.7003,0.9888,0.6825,floodlight,0.1706,hybrid_p95,CONTROLLER
136,1,2026-05-17T14:26:00.777126,ryu,Star_17n_5M,17,star,5M,49206.24,0.064,0.0,0.993,0.005,0.06,33.39,22.06,0.9888,0.8837,0.9815,0.9679,ryu,0.1319,hybrid_p95,CONTROLLER
137,1,2026-05-17T14:27:25.707603,floodlight,Star_17n_5M,17,star,5M,48120.22,0.058,0.0,0.993,0.004,39.73,346.5,21.17,0.9061,0.51,0.9823,0.836,ryu,0.1319,hybrid_p95,CONTROLLER
138,1,2026-05-17T14:29:57.857865,onos,Star_17n_5M,17,star,5M,48725.48,0.347,0.0,0.993,0.73,9.02,733.71,18.12,0.6023,0.7161,0.9739,0.6551,ryu,0.1319,hybrid_p95,CONTROLLER
139,1,2026-05-17T14:31:20.700363,ryu,Star_17n_15M,17,star,15M,49635.71,0.074,0.0,0.993,0.007,0.07,33.38,19.02,0.9729,0.8836,0.984,0.9566,ryu,0.109,hybrid_p95,CONTROLLER
140,1,2026-05-17T14:32:45.645925,floodlight,Star_17n_15M,17,star,15M,48975.53,0.058,0.0,0.993,0.008,31.64,349.7,21.01,0.9061,0.5704,0.9824,0.8476,ryu,0.109,hybrid_p95,CONTROLLER
141,1,2026-05-17T14:35:18.203749,onos,Star_17n_15M,17,star,15M,49591.71,0.302,0.0,0.993,0.619,10.12,728.21,25.18,0.6361,0.7081,0.9697,0.6777,ryu,0.109,hybrid_p95,CONTROLLER
142,1,2026-05-17T14:36:41.051655,ryu,Star_17n_30M,17,star,30M,50127.59,0.064,0.0,0.993,0.01,0.06,33.38,20.71,0.9752,0.8837,0.9826,0.9581,ryu,0.1103,hybrid_p95,CONTROLLER
143,1,2026-05-17T14:38:06.026133,floodlight,Star_17n_30M,17,star,30M,48087.26,0.053,0.0,0.993,0.004,31.66,342.31,20.01,0.9061,0.571,0.9833,0.8478,ryu,0.1103,hybrid_p95,CONTROLLER
144,1,2026-05-17T14:40:37.976806,onos,Star_17n_30M,17,star,30M,49557.92,0.239,0.0,0.993,0.445,12.56,746.3,20.72,0.617,0.6889,0.9761,0.6607,ryu,0.1103,hybrid_p95,CONTROLLER
145,1,2026-05-17T14:42:00.809396,ryu,Star_17n_80M,17,star,80M,49916.34,0.069,0.0,0.993,0.006,0.06,33.38,21.8,0.9838,0.8837,0.9817,0.9643,ryu,0.1188,hybrid_p95,CONTROLLER
146,1,2026-05-17T14:43:25.748191,floodlight,Star_17n_80M,17,star,80M,48274.63,0.059,0.0,0.993,0.009,33.57,321.0,19.52,0.9061,0.5587,0.9836,0.8455,ryu,0.1188,hybrid_p95,CONTROLLER
147,1,2026-05-17T14:45:57.515883,onos,Star_17n_80M,17,star,80M,49914.46,0.346,0.0,0.993,0.73,11.8,740.8,13.53,0.642,0.6949,0.9778,0.6801,ryu,0.1188,hybrid_p95,CONTROLLER
148,1,2026-05-17T14:47:20.313257,ryu,Star_17n_180M,17,star,180M,49089.55,0.069,0.0,0.993,0.011,0.07,33.37,12.36,0.5809,0.8836,0.9895,0.6732,floodlight,0.1102,hybrid_p95,CONTROLLER
149,1,2026-05-17T14:48:45.379149,floodlight,Star_17n_180M,17,star,180M,48815.6,0.054,0.0,0.993,0.008,33.15,344.92,14.2,0.9061,0.5595,0.988,0.846,floodlight,0.1102,hybrid_p95,CONTROLLER
150,1,2026-05-17T14:51:17.907480,onos,Star_17n_180M,17,star,180M,49672.53,0.066,0.0,0.993,0.006,9.16,712.51,22.67,0.7129,0.716,0.981,0.7358,floodlight,0.1102,hybrid_p95,CONTROLLER
151,1,2026-05-17T14:52:40.799288,ryu,Star_18n_5M,18,star,5M,50054.31,0.066,0.0,0.9921,0.005,0.06,33.38,21.81,0.7933,0.8837,0.9817,0.8264,floodlight,0.0224,hybrid_p95,CONTROLLER
152,1,2026-05-17T14:54:05.770310,floodlight,Star_18n_5M,18,star,5M,48341.3,0.054,0.0,0.9921,0.008,31.04,305.62,24.36,0.9056,0.5793,0.9796,0.8488,floodlight,0.0224,hybrid_p95,CONTROLLER
153,1,2026-05-17T14:56:38.383706,onos,Star_18n_5M,18,star,5M,48444.35,0.075,0.0,0.9921,0.011,8.16,750.91,22.22,0.557,0.7218,0.9813,0.624,floodlight,0.0224,hybrid_p95,CONTROLLER
154,1,2026-05-17T14:58:01.201524,ryu,Star_18n_15M,18,star,15M,49109.98,0.071,0.0,0.9921,0.013,0.07,33.38,19.57,0.9272,0.8836,0.9835,0.9234,ryu,0.0745,hybrid_p95,CONTROLLER
155,1,2026-05-17T14:59:26.275140,floodlight,Star_18n_15M,18,star,15M,48648.94,0.064,0.0,0.9921,0.01,31.32,293.93,20.88,0.9056,0.5785,0.9825,0.8489,ryu,0.0745,hybrid_p95,CONTROLLER
156,1,2026-05-17T15:01:58.820693,onos,Star_18n_15M,18,star,15M,49810.74,0.239,0.0,0.9921,0.46,10.66,774.0,13.21,0.6416,0.702,0.9821,0.6815,ryu,0.0745,hybrid_p95,CONTROLLER
157,1,2026-05-17T15:03:21.673033,ryu,Star_18n_30M,18,star,30M,48344.93,0.07,0.0,0.9921,0.011,0.06,33.38,26.07,0.5586,0.8837,0.9781,0.6562,floodlight,0.0199,hybrid_p95,CONTROLLER
158,1,2026-05-17T15:04:46.712587,floodlight,Star_18n_30M,18,star,30M,48211.84,0.057,0.0,0.9921,0.01,33.81,335.42,21.42,0.9056,0.5555,0.982,0.8444,floodlight,0.0199,hybrid_p95,CONTROLLER
159,1,2026-05-17T15:07:18.913811,onos,Star_18n_30M,18,star,30M,49913.97,0.063,0.0,0.9921,0.003,8.02,678.9,16.78,0.8322,0.7261,0.986,0.8245,floodlight,0.0199,hybrid_p95,CONTROLLER
160,1,2026-05-17T15:08:41.798775,ryu,Star_18n_80M,18,star,80M,50993.38,0.064,0.0,0.9921,0.007,0.06,33.38,22.31,0.9858,0.8837,0.9813,0.9657,ryu,0.1169,hybrid_p95,CONTROLLER
161,1,2026-05-17T15:10:06.747101,floodlight,Star_18n_80M,18,star,80M,48541.17,0.059,0.0,0.9921,0.006,30.85,328.61,21.98,0.9056,0.5784,0.9816,0.8488,ryu,0.1169,hybrid_p95,CONTROLLER
162,1,2026-05-17T15:12:39.095515,onos,Star_18n_80M,18,star,80M,49750.47,0.239,0.0,0.9921,0.443,14.24,728.06,20.3,0.596,0.6771,0.9764,0.6432,ryu,0.1169,hybrid_p95,CONTROLLER
163,1,2026-05-17T15:14:01.985153,ryu,Star_18n_180M,18,star,180M,49888.22,0.071,0.0,0.9921,0.007,0.06,33.38,22.13,0.6416,0.8837,0.9815,0.7165,floodlight,0.0585,hybrid_p95,CONTROLLER
164,1,2026-05-17T15:15:26.995818,floodlight,Star_18n_180M,18,star,180M,48279.87,0.061,0.0,0.9921,0.008,31.36,366.6,12.95,0.9056,0.571,0.9891,0.848,floodlight,0.0585,hybrid_p95,CONTROLLER
165,1,2026-05-17T15:17:59.686371,onos,Star_18n_180M,18,star,180M,49219.29,0.066,0.0,0.9921,0.008,6.09,735.2,22.29,0.7812,0.738,0.9813,0.7895,floodlight,0.0585,hybrid_p95,CONTROLLER
